ticket,filename,path,size,date,author,description,status
6079,Malcolm3.mo,ticket/6079/Malcolm3.mo,827,2020-07-30 11:36:31,p.van.der.hulst,The model showing the problem,ok
6079,wrapping_counter.png,ticket/6079/wrapping_counter.png,17779,2020-07-30 11:35:44,p.van.der.hulst,Graphical output of erroneous model,ok
6088,Derivatives_SaturationBoundary.mat,ticket/6088/Derivatives_SaturationBoundary.mat,444531,2020-08-20 11:08:04,matthis.thorade,results from Dymola simulation,ok
6088,HelmholtzMedia.Examples.Validation.Derivatives_SaturationBoundary_res.mat,ticket/6088/HelmholtzMedia.Examples.Validation.Derivatives_SaturationBoundary_res.mat,505497,2020-08-20 10:42:24,Karim.Abdelhak,created with `-d=newInst` and `--daeMode`,ok
6090,Kumaresan_2008.mo,ticket/6090/Kumaresan_2008.mo,10187,2020-08-19 07:43:46,lukas.koenemann,Kumaresan_2008,ok
6090,test.log,ticket/6090/test.log,42345,2020-08-19 09:07:50,lukas.koenemann,error-log file,ok
6091,OMEdit.zip,ticket/6091/OMEdit.zip,796,2020-08-20 07:05:58,bartlomiej.tokarzewski,OMEdit logs,ok
6093,IMC_Steinmetz-master.png,ticket/6093/IMC_Steinmetz-master.png,29344,2020-09-07 15:14:00,adeas31,,ok
6093,IMC_Steinmetz.png,ticket/6093/IMC_Steinmetz.png,33853,2020-08-24 08:19:27,Christian Kral,Diagram View of IMC_Steinmetz,ok
6094,CTRL+C.png,ticket/6094/CTRL+C.png,81051,2020-08-24 08:33:09,Christian Kral,Context menu of a Modelica class,ok
6099,Test.mo,ticket/6099/Test.mo,365,2020-11-05 17:52:01,Lucciud,,ok
6099,TestVectors.mo,ticket/6099/TestVectors.mo,1809,2020-10-07 16:30:52,casella,,ok
6101,TestConditionalArray3.mo,ticket/6101/TestConditionalArray3.mo,688,2020-09-01 10:16:05,casella,,ok
6102,basic_model.zip,ticket/6102/basic_model.zip,9062,2020-09-02 13:27:47,gerrer,the model employed and corresponding result file,ok
6106,TestNewton.mo,ticket/6106/TestNewton.mo,2560,2020-09-04 18:12:08,casella,,ok
6107,TestAnnotation.mo,ticket/6107/TestAnnotation.mo,386,2020-09-23 08:59:31,casella,,ok
6108,TestNonlinearTearing.mo,ticket/6108/TestNonlinearTearing.mo,649,2020-09-04 18:57:24,casella,,ok
6112,MyLibrary.IconExample.svg,ticket/6112/MyLibrary.IconExample.svg,1756,2020-09-15 13:47:36,adeas31,,ok
6112,example.zip,ticket/6112/example.zip,3143,2020-09-08 08:29:01,gerrer,The original icon and the icon exported by generate_icons.py,ok
6112,export_icon.zip,ticket/6112/export_icon.zip,14130,2020-09-15 13:20:56,gerrer,"The model IconExample, with its two connectors, inside a library.",ok
6116,TestInput.mo,ticket/6116/TestInput.mo,165,2020-09-10 08:49:04,Andrea.Bartolini,,ok
6117,ElseClauseNonParamter.zip,ticket/6117/ElseClauseNonParamter.zip,40519,2020-09-14 14:20:03,dariomangoni,Minimal Example,ok
6117,ElseClauseNonParamter_v2.zip,ticket/6117/ElseClauseNonParamter_v2.zip,6127,2020-09-16 08:04:05,dariomangoni,Corrected minimal example,ok
6123,TestModifierOrder.mo,ticket/6123/TestModifierOrder.mo,1376,2020-09-17 09:46:36,casella,,ok
6127,TestReplaceableComments.mo,ticket/6127/TestReplaceableComments.mo,970,2020-09-21 09:59:11,casella,,ok
6128,TestReplaceable.mo,ticket/6128/TestReplaceable.mo,605,2020-09-21 09:50:17,Andrea.Bartolini,,ok
6129,DropDown.png,ticket/6129/DropDown.png,24092,2020-10-08 10:46:39,Andrea.Bartolini,,ok
6129,TestMatching.mo,ticket/6129/TestMatching.mo,599,2020-10-08 10:46:28,Andrea.Bartolini,,ok
6129,TestReplaceableMedia.mo,ticket/6129/TestReplaceableMedia.mo,295,2020-09-21 18:57:33,casella,,ok
6136,main.2.log,ticket/6136/main.2.log,5023325,2020-09-30 17:25:39,dersh,Build log 1.17.0~dev-5-g6c92491_0,ok
6136,main.log,ticket/6136/main.log,8397006,2020-09-23 20:29:02,dersh,,ok
6138,Test.mo,ticket/6138/Test.mo,856,2020-09-25 09:34:29,Andrea.Bartolini,,ok
6138,Test1.mo,ticket/6138/Test1.mo,1228,2020-09-27 08:32:08,Andrea.Bartolini,,ok
6139,BuckEtoR.mo,ticket/6139/BuckEtoR.mo,5406,2020-09-26 12:53:12,ceraolo,,ok
6139,Diagram.png,ticket/6139/Diagram.png,141950,2020-09-26 12:53:25,ceraolo,,ok
6139,Paint.png,ticket/6139/Paint.png,51215,2020-09-26 12:53:48,ceraolo,,ok
6139,exported.png,ticket/6139/exported.png,41356,2020-09-26 12:53:36,ceraolo,,ok
6141,MissingRad.mo,ticket/6141/MissingRad.mo,3529,2020-09-28 14:09:14,ceraolo,,ok
6142,DC_Drive.2.mo,ticket/6142/DC_Drive.2.mo,110119,2020-12-20 15:31:47,casella,,ok
6142,TestReplaceablePar.mo,ticket/6142/TestReplaceablePar.mo,750,2020-09-29 08:30:29,casella,,ok
6148,build.log,ticket/6148/build.log,55424,2020-10-02 18:38:40,leoricupero,,ok
6148,ioapi.c.i,ticket/6148/ioapi.c.i,87380,2020-10-03 13:07:33,leoricupero,,ok
6148,om_unzip.c.i,ticket/6148/om_unzip.c.i,240672,2020-10-05 09:02:23,leoricupero,,ok
6150,TestDummyDer.mo,ticket/6150/TestDummyDer.mo,318,2020-10-05 17:16:07,casella,,ok
6154,EVbasic.mo,ticket/6154/EVbasic.mo,6231,2020-10-08 16:19:52,ceraolo,,ok
6154,image1.png,ticket/6154/image1.png,112476,2020-10-08 16:20:20,ceraolo,,ok
6154,image2.png,ticket/6154/image2.png,113140,2020-10-08 16:20:30,ceraolo,,ok
6154,wbEHPTLib.mo,ticket/6154/wbEHPTLib.mo,367230,2020-10-08 16:21:24,ceraolo,,ok
6157,TextBox.mo,ticket/6157/TextBox.mo,5754,2020-10-10 04:23:26,ceraolo,,ok
6160,OpenModelica_Microgrids.Grids.Network2.fmu,ticket/6160/OpenModelica_Microgrids.Grids.Network2.fmu,787589,2020-10-28 13:21:04,bode,new format for minimal example,ok
6160,current_new.png,ticket/6160/current_new.png,32467,2020-10-28 13:21:55,bode,currents with the new library,ok
6160,current_old.png,ticket/6160/current_old.png,28826,2020-10-28 13:23:03,bode,currents with the old library,ok
6160,grid.network.fmu,ticket/6160/grid.network.fmu,772442,2020-10-19 09:03:34,bode,"old library format, working",ok
6160,grid.network2.fmu,ticket/6160/grid.network2.fmu,780380,2020-10-28 13:20:31,bode,old format for minimal example,ok
6160,omg_grid.Grids.Network.fmu,ticket/6160/omg_grid.Grids.Network.fmu,778032,2020-10-19 09:02:58,bode,"new library format, not working",ok
6160,resistance_new.png,ticket/6160/resistance_new.png,14521,2020-10-28 13:22:22,anonymous,resistance of the new library ,ok
6160,resistor_old.png,ticket/6160/resistor_old.png,12067,2020-10-28 13:24:09,bode,resistance of the old library ,ok
6163,TestConstrainedBy.mo,ticket/6163/TestConstrainedBy.mo,830,2020-10-19 22:34:41,casella,,ok
6165,TestReplaceableMedia.mo,ticket/6165/TestReplaceableMedia.mo,307,2020-10-21 22:13:11,casella,,ok
6166,Bug.zip,ticket/6166/Bug.zip,76066,2020-11-01 10:24:52,brunad,Graphical bug in Fluid Library on 1.16,ok
6166,Bug2.zip,ticket/6166/Bug2.zip,47775,2020-11-02 12:54:22,brunad,Graphical mess for valves (and other fluid icons),ok
6167,Capture.PNG,ticket/6167/Capture.PNG,4273,2020-10-25 13:10:50,anonymous,,ok
6174,MultifileIssue.zip,ticket/6174/MultifileIssue.zip,2735,2020-11-03 07:59:06,ceraolo,,ok
6174,MultifileIssueWithScript.zip,ticket/6174/MultifileIssueWithScript.zip,2241,2020-11-03 08:19:35,adeas31,,ok
6175,modelStatikaParametarski.mo,ticket/6175/modelStatikaParametarski.mo,30185,2020-11-03 16:42:56,casella,,ok
6182,TestSSP.ssp,ticket/6182/TestSSP.ssp,22802118,2020-11-11 10:26:50,anonymous,,ok
6182,fmu_connection_crash_artifacts_logs.tar.gz,ticket/6182/fmu_connection_crash_artifacts_logs.tar.gz,23132117,2020-11-05 10:26:24,diewald,Logs and FMUs to reproduce the crash,ok
6183,TestEnvironment2Total.mo,ticket/6183/TestEnvironment2Total.mo,64107,2020-11-06 09:00:08,vwaurich,minimal test model,ok
6200,PrismaticConstraint.mo,ticket/6200/PrismaticConstraint.mo,5561,2021-09-29 14:47:43,casella,,ok
6214,Dockerfile,ticket/6214/Dockerfile,1239,2020-11-10 15:43:02,arun3688,,ok
6218,OM_1.16.0~2-g9e481a4.log,ticket/6218/OM_1.16.0~2-g9e481a4.log,10525379,2020-11-12 14:15:33,dersh,,ok
6219,OM_release_1.16.0.log,ticket/6219/OM_release_1.16.0.log,7139984,2020-11-12 14:19:05,dersh,,ok
6222,Filter.mo,ticket/6222/Filter.mo,3414,2020-11-12 21:28:57,ceraolo,,ok
6222,pict1.png,ticket/6222/pict1.png,31060,2021-11-23 08:42:23,ceraolo,,ok
6222,pict2.png,ticket/6222/pict2.png,67970,2021-11-23 08:42:33,ceraolo,,ok
6224,PowerSysPro.html,ticket/6224/PowerSysPro.html,7706,2020-11-13 16:50:07,sjoelund.se,,ok
6224,testDoneFor#6224.pdf,ticket/6224/testDoneFor#6224.pdf,482886,2020-11-21 08:57:28,jean-philippe.tavella,,ok
6225,SSP-ov_3_0_2-om_1_14_2-uninitialized.tar.gz,ticket/6225/SSP-ov_3_0_2-om_1_14_2-uninitialized.tar.gz,22804974,2020-11-20 10:34:04,diewald,SSP - Overture 3.0.2 - OpenMOdelica v1.14.2 - Uninitialized,ok
6225,TestSSP.ssp,ticket/6225/TestSSP.ssp,22802118,2020-11-13 10:00:55,diewald,SSP with FMU from Overture 2.8.5,ok
6225,test-overture3.ssp,ticket/6225/test-overture3.ssp,22803292,2020-11-13 10:03:05,diewald,SSP with FMU from Overture 3.0.2,ok
6226,TestSSP.ssp,ticket/6226/TestSSP.ssp,22802118,2020-11-13 10:12:31,diewald,SSP with FMU from Overture 2.8.5,ok
6229,Demo2P_modelica.zip,ticket/6229/Demo2P_modelica.zip,13512,2020-11-15 19:43:22,ceraolo,,ok
6231,TestPositiveMaxArray.mo,ticket/6231/TestPositiveMaxArray.mo,1085,2020-11-18 12:28:08,casella,,ok
6233,ToolTip.png,ticket/6233/ToolTip.png,47846,2020-11-20 09:50:46,dr.christian.kral,Tooltip showing the wrong unit (s) instead of Volt (V),ok
6234,OMEditError.png,ticket/6234/OMEditError.png,47981,2020-11-20 13:46:39,Andrea.Bartolini,,ok
6234,omeditcommands.mos,ticket/6234/omeditcommands.mos,842121,2020-11-20 13:46:50,Andrea.Bartolini,,ok
6234,omeditcommunication.log,ticket/6234/omeditcommunication.log,3745135,2020-11-20 13:47:08,Andrea.Bartolini,,ok
6234,openmodelica.stacktrace.OMEdit,ticket/6234/openmodelica.stacktrace.OMEdit,3230,2020-11-20 13:47:18,Andrea.Bartolini,,ok
6235,DCDrive_pkg.mo,ticket/6235/DCDrive_pkg.mo,2598,2020-11-20 18:14:41,ceraolo,,ok
6235,Netstart.mo,ticket/6235/Netstart.mo,2306,2020-11-20 17:34:02,ceraolo,,ok
6237,DynamicOverconstrainedConnectors.mo,ticket/6237/DynamicOverconstrainedConnectors.mo,5103,2020-11-22 21:37:37,casella,,ok
6238,DynamicOverconstrainedConnectors.mo,ticket/6238/DynamicOverconstrainedConnectors.mo,6298,2020-11-22 23:44:20,casella,,ok
6239,Settings.pdf,ticket/6239/Settings.pdf,306500,2020-11-24 19:02:05,ceraolo,,ok
6239,Test.mo,ticket/6239/Test.mo,2484,2020-11-24 09:12:08,ceraolo,,ok
6239,omeditcommunication.log,ticket/6239/omeditcommunication.log,3337204,2020-11-24 19:02:40,ceraolo,,ok
6240,DynamicOverconstrainedConnectors.mo,ticket/6240/DynamicOverconstrainedConnectors.mo,6768,2020-11-24 14:53:01,casella,,ok
6240,DynamicOverconstrainedConnectors2.mo,ticket/6240/DynamicOverconstrainedConnectors2.mo,7008,2021-05-11 23:21:32,casella,,ok
6244,type_log.txt,ticket/6244/type_log.txt,10562,2020-11-25 11:26:01,dietmarw,Log of example run OpenIPSL.Example.Machines.PSSE.GENCLS (current tip of master),ok
6248,P.mo,ticket/6248/P.mo,88,2020-11-26 17:13:27,casella,,ok
6257,Reconciled_NewDataReconciliationSimpleTests_TSP_FourFlows5.mo,ticket/6257/Reconciled_NewDataReconciliationSimpleTests_TSP_FourFlows5.mo,14175,2020-12-01 12:10:51,casella,,ok
6257,results_new.mat,ticket/6257/results_new.mat,670730,2020-12-02 15:32:57,AnHeuermann,Results with fixed OMC,ok
6260,TestDiscreteBlocks.mo,ticket/6260/TestDiscreteBlocks.mo,957,2020-12-02 11:22:00,casella,,ok
6267,initializeParameterArray.zip,ticket/6267/initializeParameterArray.zip,4985,2021-03-02 15:06:49,niklwors,minimal example,ok
6269,screenshot_1.png,ticket/6269/screenshot_1.png,135985,2020-12-04 11:15:06,AnHeuermann,Screenshot of how to create new composite model,ok
6269,screenshot_2.png,ticket/6269/screenshot_2.png,30162,2020-12-04 11:15:24,AnHeuermann,OMEdit ask me to save newly created composite models,ok
6270,Test.mo,ticket/6270/Test.mo,1191,2020-12-04 14:55:30,ceraolo,,ok
6271,DymolaImprovments.2.docx,ticket/6271/DymolaImprovments.2.docx,135222,2021-02-04 09:25:29,jean-philippe.tavella,,ok
6271,DymolaImprovments.docx,ticket/6271/DymolaImprovments.docx,135222,2021-02-04 09:24:05,jean-philippe.tavella,,ok
6271,PowerGridElec.mo,ticket/6271/PowerGridElec.mo,531047,2021-01-25 22:42:53,casella,,ok
6273,NEW_linearize.zip,ticket/6273/NEW_linearize.zip,4745,2020-12-04 18:20:52,anonymous,,ok
6274,libraries.png,ticket/6274/libraries.png,60369,2021-02-08 12:13:10,casella,,ok
6275,GDB.dae-report.zip,ticket/6275/GDB.dae-report.zip,4180,2020-12-10 17:44:47,anonymous,,ok
6276,omeditcommunication.log,ticket/6276/omeditcommunication.log,4276212,2020-12-09 02:56:02,Manivannan Duraisamy,OMEdit communication log file,ok
6277,-240.png,ticket/6277/-240.png,54728,2020-12-09 17:18:28,Christian Kral,"Entering a negative number switches to display unit ""rad""",ok
6277,0.png,ticket/6277/0.png,54558,2020-12-09 17:17:41,Christian Kral,"Marked zero with display unit ""deg""",ok
6277,Degree.mo,ticket/6277/Degree.mo,647,2020-12-09 17:16:44,Christian Kral,Example model showing the issue,ok
6278,MVPart.fmu,ticket/6278/MVPart.fmu,994476,2020-12-10 13:02:19,jean-philippe.tavella,Dymola FMU,ok
6278,MVPartCrossCompiled.fmu,ticket/6278/MVPartCrossCompiled.fmu,1275856,2020-12-11 08:50:48,sjoelund.se,ME+CS small FMU,ok
6278,MVPartOM.fmu,ticket/6278/MVPartOM.fmu,10475021,2020-12-10 13:06:30,jean-philippe.tavella,,ok
6279,TestFMU.mo,ticket/6279/TestFMU.mo,1602,2020-12-12 11:13:31,ceraolo,,ok
6279,modelDescription.xml,ticket/6279/modelDescription.xml,3696,2020-12-13 18:21:11,ceraolo,,ok
6279,screen.png,ticket/6279/screen.png,26887,2020-12-12 11:13:16,ceraolo,,ok
6279,screenDymola.2.png,ticket/6279/screenDymola.2.png,42523,2020-12-13 21:31:04,ceraolo,,ok
6279,screenDymola.png,ticket/6279/screenDymola.png,23319,2020-12-13 18:16:50,ceraolo,,ok
6279,screenMatlab.png,ticket/6279/screenMatlab.png,42523,2020-12-13 21:32:34,ceraolo,,ok
6279,settings.png,ticket/6279/settings.png,60038,2020-12-12 11:14:28,ceraolo,,ok
6286,Installation.JPG,ticket/6286/Installation.JPG,18238,2020-12-16 14:03:15,ahaumer,ScreenShot (Installation),ok
6287,DC_Drive.2.mo,ticket/6287/DC_Drive.2.mo,18115,2020-12-18 20:23:05,ahaumer,New version of the test library,ok
6287,DC_Drive.mo,ticket/6287/DC_Drive.mo,11034,2020-12-16 18:12:36,ahaumer,,ok
6288,DC_Drive.mo,ticket/6288/DC_Drive.mo,11034,2020-12-16 22:52:58,casella,,ok
6297,LeadLagDynIEEE.mo,ticket/6297/LeadLagDynIEEE.mo,4715,2020-12-19 15:59:57,ceraolo,,ok
6298,HBridge_R.png,ticket/6298/HBridge_R.png,29145,2020-12-19 17:12:37,Christian Kral,Exported PNG file of Modelica.Electrical.PowerConverters.Examples.DCDC.HBridge.HBridge_R,ok
6298,HBridge_R_screenshot.png,ticket/6298/HBridge_R_screenshot.png,34444,2020-12-19 17:13:53,Christian Kral,What the exported PNG file shall looke like (screenshot),ok
6299,Extending.mo,ticket/6299/Extending.mo,788,2020-12-19 22:26:23,Christian Kral,Modelica package to demonstrate problem of parameter changes in extended models,ok
6306,main.log,ticket/6306/main.log,7182534,2020-12-22 22:11:23,dersh,,ok
6306,main.log.zip,ticket/6306/main.log.zip,640910,2021-03-01 21:00:34,dersh,,ok
6307,BranchingDynamicPipe_layout.png,ticket/6307/BranchingDynamicPipe_layout.png,29755,2020-12-23 11:43:42,anonymous,,ok
6307,HEX_layout.png,ticket/6307/HEX_layout.png,43421,2020-12-23 11:41:38,anonymous,,ok
6307,Openmodelica_1.16.1_Windows7_linux.png,ticket/6307/Openmodelica_1.16.1_Windows7_linux.png,75441,2021-01-02 19:05:25,Bruno PERMANNE,,ok
6307,Openmodelica_1.16.2_Project_sample_linux_windows7.png,ticket/6307/Openmodelica_1.16.2_Project_sample_linux_windows7.png,63230,2021-01-02 19:03:49,Bruno PERMANNE,,ok
6307,nfAPI.PNG,ticket/6307/nfAPI.PNG,15629,2021-02-12 14:27:01,casella,,ok
6307,nonfAPI.PNG,ticket/6307/nonfAPI.PNG,18812,2021-02-12 14:27:26,casella,,ok
6307,无标题.png,ticket/6307/无标题.png,42582,2021-01-02 02:19:24,xiang.wang,incorrect display of components in view and in tree,ok
6308,Recording.mp4,ticket/6308/Recording.mp4,6963798,2021-01-15 10:56:15,adeas31,,ok
6310,fluid_no_b.png,ticket/6310/fluid_no_b.png,7026,2020-12-23 17:57:03,Bruno PERMANNE,,ok
6311,BIL100_Demo.zip,ticket/6311/BIL100_Demo.zip,78162,2020-12-24 11:56:07,daniel.bouskela,Modelica model file corresponding to the result file,ok
6311,GV_Unit.mat,ticket/6311/GV_Unit.mat,384603,2020-12-24 11:51:25,daniel.bouskela,.mat result file,ok
6312,NewDataReconciliationSimpleTests.TSP_FourFlows11_debug.txt,ticket/6312/NewDataReconciliationSimpleTests.TSP_FourFlows11_debug.txt,18268,2020-12-24 12:36:27,arun3688,debug log from windows,ok
6312,NewDataReconciliationSimpleTests.TSP_FourFlows11_debug_linux.txt,ticket/6312/NewDataReconciliationSimpleTests.TSP_FourFlows11_debug_linux.txt,92277,2020-12-24 12:36:59,arun3688,debug log from linux,ok
6319,Dymola.png,ticket/6319/Dymola.png,13837,2021-01-02 10:44:39,ceraolo,,ok
6319,OM.png,ticket/6319/OM.png,10263,2021-01-02 10:44:51,ceraolo,,ok
6319,Test.mo,ticket/6319/Test.mo,18067,2021-01-02 17:51:05,casella,,ok
6323,Test1.mo,ticket/6323/Test1.mo,18265,2021-01-03 04:13:40,ceraolo,,ok
6323,Test2.mo,ticket/6323/Test2.mo,21932,2021-01-06 15:49:07,ceraolo,,ok
6325,SizingExampleXML3.mo,ticket/6325/SizingExampleXML3.mo,1242,2021-01-04 12:48:45,dietmarw,,ok
6325,multiTank1.xml,ticket/6325/multiTank1.xml,240,2021-01-04 12:48:54,dietmarw,,ok
6326,Screenshot from 2021-01-04 23-51-15.png,ticket/6326/Screenshot from 2021-01-04 23-51-15.png,251411,2021-01-04 22:53:20,anonymous,,ok
6328,TestJacobian.mo,ticket/6328/TestJacobian.mo,1926,2021-01-13 16:51:27,casella,,ok
6329,test2.mo,ticket/6329/test2.mo,535,2021-01-06 13:25:31,lukas.koenemann,example for test,ok
6331,TestEvalExt.mo,ticket/6331/TestEvalExt.mo,1894,2021-01-07 10:31:51,spinhalf,the same code in the description,ok
6332,equationsPair.ssp,ticket/6332/equationsPair.ssp,3849788,2021-01-07 14:38:31,anonymous,,ok
6334,BuildingsPart.fmu,ticket/6334/BuildingsPart.fmu,2938615,2021-01-08 12:12:15,jean-philippe.tavella,FMU built with BuildSysPro and exported from Dymola,ok
6336,tankwin3264.fmux,ticket/6336/tankwin3264.fmux,1937595,2021-01-08 12:35:21,jean-philippe.tavella,,ok
6337,1.png,ticket/6337/1.png,67535,2021-01-08 10:57:32,jeduapf,1,ok
6337,2.png,ticket/6337/2.png,35743,2021-01-08 10:57:46,jeduapf,2,ok
6337,3.png,ticket/6337/3.png,23346,2021-01-08 10:58:00,jeduapf,3,ok
6342,TestAutoSparseSolvers.mo,ticket/6342/TestAutoSparseSolvers.mo,14202,2021-07-14 13:21:22,casella,,ok
6344,resultfile.png,ticket/6344/resultfile.png,107564,2021-01-25 10:10:21,lochel,,ok
6345,timeUnitDay.mo,ticket/6345/timeUnitDay.mo,555,2021-01-18 10:02:42,pierre.haessig,"model to test displayUnit=""d-1""",ok
6348,InductionMotor.mo,ticket/6348/InductionMotor.mo,6686,2021-01-22 10:24:57,christiankral,Simulation models work in Linux but not Windwos,ok
6349,HVDCcomponents.zip,ticket/6349/HVDCcomponents.zip,45969,2021-02-08 09:53:29,jeduapf,HVDCComponents library with the Test_VSC example,ok
6349,Jose.zip,ticket/6349/Jose.zip,614002,2021-02-08 13:43:16,jeduapf,everything I am using now,ok
6349,OpenIPSL.zip,ticket/6349/OpenIPSL.zip,568043,2021-02-08 10:42:51,jeduapf,OpenIPSL ,ok
6349,Untitled.ipynb,ticket/6349/Untitled.ipynb,13100,2021-02-08 13:56:35,jeduapf,python script,ok
6349,jose_corrected.ipynb,ticket/6349/jose_corrected.ipynb,166460,2021-02-08 14:52:17,arun3688,,ok
6350,TestManyVariables.mo,ticket/6350/TestManyVariables.mo,1104,2021-01-26 00:48:02,casella,,ok
6351,TestGrid.tar.gz,ticket/6351/TestGrid.tar.gz,1068307,2021-01-26 12:35:27,casella,,ok
6351,TestGrid_N_16.zip,ticket/6351/TestGrid_N_16.zip,1160826,2021-02-11 11:09:01,casella,,ok
6352,TestFunctionRecordArray.mo,ticket/6352/TestFunctionRecordArray.mo,326,2021-01-26 15:57:26,casella,,ok
6354,stairBouncingBall_res.csv,ticket/6354/stairBouncingBall_res.csv,321801,2021-01-27 10:03:57,jean-philippe.tavella,,ok
6356,issue.mp4,ticket/6356/issue.mp4,4282813,2021-01-27 16:15:28,jean-philippe.tavella,,ok
6358,Del.png.jpg,ticket/6358/Del.png.jpg,36192,2021-01-29 07:56:36,christiankral,Context menu for deleting a Modelica class,ok
6360,screenshot.png,ticket/6360/screenshot.png,17937,2021-02-01 09:46:55,Simone Bosotti,Screenshot of the problem,ok
6360,test.mo,ticket/6360/test.mo,448,2021-02-01 09:46:40,Simone Bosotti,Package to recreate the bug,ok
6363,ThermalExamples.mo,ticket/6363/ThermalExamples.mo,21992,2021-02-01 17:16:39,Anton Haumer,,ok
6369,files.7z,ticket/6369/files.7z,5407,2021-02-06 19:48:39,buddih09,ZIP file containing the XML and .mo files,ok
6370,Screenshot_2021-02-07_10-42-00_tanks_example.png,ticket/6370/Screenshot_2021-02-07_10-42-00_tanks_example.png,21928,2021-02-07 18:53:34,anonymous,ThreeTanks Fluid Example Rendering Errors,ok
6371,modelDescription.xml,ticket/6371/modelDescription.xml,6130,2021-02-09 10:51:13,AnHeuermann,,ok
6379,Screenshot.png,ticket/6379/Screenshot.png,165381,2021-03-08 14:35:41,phannebohm,On small to medium sized screens the pop up window is too small to hold all the text and it gets chopped off before the radio buttons.,ok
6382,Adder.2.zip,ticket/6382/Adder.2.zip,1497,2021-02-22 10:36:26,harish.kulambi,,ok
6382,Adder.zip,ticket/6382/Adder.zip,1497,2021-02-22 10:36:08,harish.kulambi,,ok
6382,Adder_withInterface.png,ticket/6382/Adder_withInterface.png,161612,2021-02-17 13:08:52,anonymous,,ok
6382,Adder_withoutInterface.2.png,ticket/6382/Adder_withoutInterface.2.png,157276,2021-02-17 13:08:33,anonymous,,ok
6382,Adder_withoutInterface.png,ticket/6382/Adder_withoutInterface.png,157276,2021-02-17 13:08:24,anonymous,,ok
6382,Interface.png,ticket/6382/Interface.png,163584,2021-02-17 13:09:00,anonymous,,ok
6383,Test.mo,ticket/6383/Test.mo,193,2021-02-17 16:30:24,Andrea.Bartolini,,ok
6387,16.png,ticket/6387/16.png,68264,2021-02-19 07:45:01,ceraolo,,ok
6387,17.png,ticket/6387/17.png,73770,2021-02-19 07:45:13,ceraolo,,ok
6389,temp.mo,ticket/6389/temp.mo,5596,2021-02-19 09:10:29,jean-philippe.tavella,,ok
